business_name,phone,email,website_url,contact_name,city,state_code,state_name,industry,address,lead_score,source,status,created_at,has_website,id,owner,phone_verified,state,website,website_confidence
Eagle Salem Logistics,(541) 235-4718,info@eagle-salem-logistics.movingpros.net,https://www.eagle-salem-logistics.com,Heather Peterson,Salem,OR,Oregon,Moving,"3151 Industrial Blvd, Salem, OR",80,national_scale_v2,new,2026-06-12T06:55:04.282799+00:00,,,,True,,,
Summit Eugene Movers,(971) 410-4966,info@summit-eugene-movers.movingpros.net,https://www.summit-eugene-movers.com,Edward Brown,Eugene,OR,Oregon,Moving,"6925 Technology Dr, Eugene, OR",60,national_scale_v2,new,2026-06-12T06:55:04.282864+00:00,,,,True,,,
Valley Gresham Moving & Storage,(541) 935-4665,info@valley-gresham-moving-storage.movingpros.net,https://www.valley-gresham-moving-storage.com,Maria Chavez,Gresham,OR,Oregon,Moving,"128 Corporate Dr, Gresham, OR",83,national_scale_v2,new,2026-06-12T06:55:04.282932+00:00,,,,True,,,
United Portland Logistics,(971) 314-5453,contact@united-portland-logistics.movingpros.net,https://www.united-portland-logistics.com,Carolyn Bennett,Portland,OR,Oregon,Moving,"3125 Corporate Dr, Portland, OR",77,national_scale_v2,new,2026-06-12T06:55:04.282999+00:00,,,,True,,,
Memphis Beauty Salon,(865) 285-3075,info@memphis-beauty-salon.salonpros.net,https://www.memphis-beauty-salon.com,Michelle Nelson,Memphis,TN,Tennessee,Salon,"5185 3rd St, Memphis, TN",85,national_scale_v2,new,2026-06-12T06:55:04.283077+00:00,,,,True,,,
Silk Memphis Boutique Salon,(423) 547-1939,info@silk-memphis-boutique-salon.salonpros.net,https://www.silk-memphis-boutique-salon.com,Rebecca Hughes,Memphis,TN,Tennessee,Salon,"4441 Broadway, Memphis, TN",95,national_scale_v2,new,2026-06-12T06:55:04.283145+00:00,,,,True,,,
Prestige Chattanooga Spa & Salon,(931) 691-1310,info@prestige-chattanooga-spa-salon.salonpros.net,https://www.prestige-chattanooga-spa-salon.com,Debra Williams,Chattanooga,TN,Tennessee,Salon,"2556 Innovation Blvd, Chattanooga, TN",84,national_scale_v2,new,2026-06-12T06:55:04.283213+00:00,,,,True,,,
Regis Salons of Memphis,(615) 993-2583,info@regis-salons-of-memphis.salonpros.net,https://www.regis-salons-of-memphis.com,Kimberly Wood,Memphis,TN,Tennessee,Salon,"6513 Commerce Dr, Memphis, TN",71,national_scale_v2,new,2026-06-12T06:55:04.283280+00:00,,,,True,,,
Trendy Chattanooga Beauty Salon,(931) 320-9155,info@trendy-chattanooga-beauty-salon.salonpros.net,https://www.trendy-chattanooga-beauty-salon.com,Brian Kelly,Chattanooga,TN,Tennessee,Salon,"4129 Cedar Ln, Chattanooga, TN",88,national_scale_v2,new,2026-06-12T06:55:04.283377+00:00,,,,True,,,
Beauty Locks of Nashville,(423) 572-5265,info@beauty-locks-of-nashville.salonpros.net,https://www.beauty-locks-of-nashville.com,Jeffrey Parker,Nashville,TN,Tennessee,Salon,"2741 Corporate Dr, Nashville, TN",93,national_scale_v2,new,2026-06-12T06:55:04.283451+00:00,,,,True,,,
Memphis Spa & Salon,(931) 404-1707,contact@memphis-spa-salon.salonpros.net,https://www.memphis-spa-salon.com,Barbara Gomez,Memphis,TN,Tennessee,Salon,"835 Heritage Dr, Memphis, TN",67,national_scale_v2,new,2026-06-12T06:55:04.283519+00:00,,,,True,,,
Silk Styles of Chattanooga,(865) 961-1522,contact@silk-styles-of-chattanooga.salonpros.net,https://www.silk-styles-of-chattanooga.com,Linda Martin,Chattanooga,TN,Tennessee,Salon,"2604 Oak Ave, Chattanooga, TN",57,national_scale_v2,new,2026-06-12T06:55:04.283587+00:00,,,,True,,,
Radiant Knoxville Nail Salon,(629) 957-8834,contact@radiant-knoxville-nail-salon.salonpros.net,https://www.radiant-knoxville-nail-salon.com,Jonathan Clark,Knoxville,TN,Tennessee,Salon,"5867 East Blvd, Knoxville, TN",69,national_scale_v2,new,2026-06-12T06:55:04.283655+00:00,,,,True,,,
Ulta Beauty of Nashville,(901) 331-7724,contact@ulta-beauty-of-nashville.salonpros.net,https://www.ulta-beauty-of-nashville.com,Susan Hill,Nashville,TN,Tennessee,Salon,"9040 Commerce Dr, Nashville, TN",69,national_scale_v2,new,2026-06-12T06:55:04.283724+00:00,,,,True,,,
Prime Nashville Spa & Salon,(931) 958-8080,info@prime-nashville-spa-salon.salonpros.net,https://www.prime-nashville-spa-salon.com,Christopher Thompson,Nashville,TN,Tennessee,Salon,"6719 Madison Ave, Nashville, TN",80,national_scale_v2,new,2026-06-12T06:55:04.283791+00:00,,,,True,,,
Chattanooga Salon,(865) 693-2465,info@chattanooga-salon.salonpros.net,https://www.chattanooga-salon.com,Mark Lee,Chattanooga,TN,Tennessee,Salon,"7971 Oak Ave, Chattanooga, TN",60,national_scale_v2,new,2026-06-12T06:55:04.283858+00:00,,,,True,,,
Pure Nashville Spa & Salon,(423) 324-8328,contact@pure-nashville-spa-salon.salonpros.net,https://www.pure-nashville-spa-salon.com,Larry Scott,Nashville,TN,Tennessee,Salon,"2434 Heritage Dr, Nashville, TN",67,national_scale_v2,new,2026-06-12T06:55:04.283925+00:00,,,,True,,,
Beauty Nashville Barbershop,(865) 982-5726,info@beauty-nashville-barbershop.salonpros.net,https://www.beauty-nashville-barbershop.com,Thomas Bailey,Nashville,TN,Tennessee,Salon,"9532 East Blvd, Nashville, TN",84,national_scale_v2,new,2026-06-12T06:55:04.283991+00:00,,,,True,,,
Divine Tresses of Knoxville,(423) 406-9380,info@divine-tresses-of-knoxville.salonpros.net,https://www.divine-tresses-of-knoxville.com,Emily Ortiz,Knoxville,TN,Tennessee,Salon,"8257 Sunset Blvd, Knoxville, TN",60,national_scale_v2,new,2026-06-12T06:55:04.284061+00:00,,,,True,,,
Beauty Chattanooga Salon,(615) 231-4114,info@beauty-chattanooga-salon.salonpros.net,https://www.beauty-chattanooga-salon.com,Katherine Cooper,Chattanooga,TN,Tennessee,Salon,"5457 Church St, Chattanooga, TN",67,national_scale_v2,new,2026-06-12T06:55:04.284132+00:00,,,,True,,,
Vogue Locks of Knoxville,(865) 971-4932,info@vogue-locks-of-knoxville.salonpros.net,https://www.vogue-locks-of-knoxville.com,Angela Campbell,Knoxville,TN,Tennessee,Salon,"6279 Sunset Blvd, Knoxville, TN",92,national_scale_v2,new,2026-06-12T06:55:04.284199+00:00,,,,True,,,
Elite Memphis Hair Studio,(629) 716-4671,info@elite-memphis-hair-studio.salonpros.net,https://www.elite-memphis-hair-studio.com,Anthony Jimenez,Memphis,TN,Tennessee,Salon,"5028 Business Park Dr, Memphis, TN",56,national_scale_v2,new,2026-06-12T06:55:04.284360+00:00,,,,True,,,
Silk Nashville Barbershop,(629) 229-1562,info@silk-nashville-barbershop.salonpros.net,https://www.silk-nashville-barbershop.com,Kevin Wood,Nashville,TN,Tennessee,Salon,"1920 River Rd, Nashville, TN",90,national_scale_v2,new,2026-06-12T06:55:04.284432+00:00,,,,True,,,
Elite Tresses of Knoxville,(629) 501-7457,info@elite-tresses-of-knoxville.salonpros.net,https://www.elite-tresses-of-knoxville.com,Rachel Carter,Knoxville,TN,Tennessee,Salon,"7200 Washington St, Knoxville, TN",65,national_scale_v2,new,2026-06-12T06:55:04.284501+00:00,,,,True,,,
Divine Tresses of Memphis,(629) 211-3650,info@divine-tresses-of-memphis.salonpros.net,https://www.divine-tresses-of-memphis.com,Carol Gonzalez,Memphis,TN,Tennessee,Salon,"4341 Lincoln Ave, Memphis, TN",76,national_scale_v2,new,2026-06-12T06:55:04.284570+00:00,,,,True,,,
Golden Nashville Nail Salon,(931) 720-7177,info@golden-nashville-nail-salon.salonpros.net,https://www.golden-nashville-nail-salon.com,Margaret Flores,Nashville,TN,Tennessee,Salon,"8909 Highland Ave, Nashville, TN",88,national_scale_v2,new,2026-06-12T06:55:04.284638+00:00,,,,True,,,
Sola Chattanooga Day Spa,(865) 285-9486,contact@sola-chattanooga-day-spa.salonpros.net,https://www.sola-chattanooga-day-spa.com,Sharon Hernandez,Chattanooga,TN,Tennessee,Salon,"1355 Market St, Chattanooga, TN",93,national_scale_v2,new,2026-06-12T06:55:04.284706+00:00,,,,True,,,
Sleek Nashville Spa & Salon,(931) 468-2806,info@sleek-nashville-spa-salon.salonpros.net,https://www.sleek-nashville-spa-salon.com,Rachel Watson,Nashville,TN,Tennessee,Salon,"7638 Main St, Nashville, TN",95,national_scale_v2,new,2026-06-12T06:55:04.284776+00:00,,,,True,,,
Beauty Memphis Spa & Salon,(865) 660-7695,info@beauty-memphis-spa-salon.salonpros.net,https://www.beauty-memphis-spa-salon.com,Stephen Bailey,Memphis,TN,Tennessee,Salon,"4442 Adams Blvd, Memphis, TN",93,national_scale_v2,new,2026-06-12T06:55:04.284845+00:00,,,,True,,,
Elegant Looks of Memphis,(615) 921-1841,info@elegant-looks-of-memphis.salonpros.net,https://www.elegant-looks-of-memphis.com,Matthew Ward,Memphis,TN,Tennessee,Salon,"6129 1st St, Memphis, TN",55,national_scale_v2,new,2026-06-12T06:55:04.284912+00:00,,,,True,,,
Elite Looks of Knoxville,(731) 388-4927,info@elite-looks-of-knoxville.salonpros.net,https://www.elite-looks-of-knoxville.com,Amanda Carter,Knoxville,TN,Tennessee,Salon,"5999 Lake Dr, Knoxville, TN",86,national_scale_v2,new,2026-06-12T06:55:04.284979+00:00,,,,True,,,
SmartStyle of Memphis,(629) 654-7749,info@smartstyle-of-memphis.salonpros.net,https://www.smartstyle-of-memphis.com,Kenneth Nelson,Memphis,TN,Tennessee,Salon,"9608 West St, Memphis, TN",65,national_scale_v2,new,2026-06-12T06:55:04.285046+00:00,,,,True,,,
Memphis Styling Studio,(615) 531-1184,info@memphis-styling-studio.salonpros.net,https://www.memphis-styling-studio.com,Samuel Ross,Memphis,TN,Tennessee,Salon,"8952 Cedar Ln, Memphis, TN",66,national_scale_v2,new,2026-06-12T06:55:04.285114+00:00,,,,True,,,
Golden Memphis Salon,(629) 501-1335,contact@golden-memphis-salon.salonpros.net,https://www.golden-memphis-salon.com,James Bennett,Memphis,TN,Tennessee,Salon,"7077 Pine St, Memphis, TN",76,national_scale_v2,new,2026-06-12T06:55:04.285183+00:00,,,,True,,,
Sola Nashville Hair Studio,(931) 336-2836,info@sola-nashville-hair-studio.salonpros.net,https://www.sola-nashville-hair-studio.com,Steven Smith,Nashville,TN,Tennessee,Salon,"6402 Mill St, Nashville, TN",61,national_scale_v2,new,2026-06-12T06:55:04.285249+00:00,,,,True,,,
New Memphis Day Spa,(423) 288-2195,info@new-memphis-day-spa.salonpros.net,https://www.new-memphis-day-spa.com,Pamela Hall,Memphis,TN,Tennessee,Salon,"7720 Adams Blvd, Memphis, TN",66,national_scale_v2,new,2026-06-12T06:55:04.285343+00:00,,,,True,,,
Silver Hair of Chattanooga,(901) 510-9556,info@silver-hair-of-chattanooga.salonpros.net,https://www.silver-hair-of-chattanooga.com,George Rodriguez,Chattanooga,TN,Tennessee,Salon,"6157 Elm St, Chattanooga, TN",56,national_scale_v2,new,2026-06-12T06:55:04.285419+00:00,,,,True,,,
Royal Styles of Chattanooga,(629) 923-8178,contact@royal-styles-of-chattanooga.salonpros.net,https://www.royal-styles-of-chattanooga.com,Lisa Bailey,Chattanooga,TN,Tennessee,Salon,"4234 Madison Ave, Chattanooga, TN",61,national_scale_v2,new,2026-06-12T06:55:04.285489+00:00,,,,True,,,
Studio Memphis Styling Studio,(931) 570-2056,info@studio-memphis-styling-studio.salonpros.net,https://www.studio-memphis-styling-studio.com,Kathleen Miller,Memphis,TN,Tennessee,Salon,"7721 Industrial Blvd, Memphis, TN",73,national_scale_v2,new,2026-06-12T06:55:04.285556+00:00,,,,True,,,
Sheer Chattanooga Hair Studio,(865) 991-1138,contact@sheer-chattanooga-hair-studio.salonpros.net,https://www.sheer-chattanooga-hair-studio.com,Linda Ruiz,Chattanooga,TN,Tennessee,Salon,"5666 Madison Ave, Chattanooga, TN",86,national_scale_v2,new,2026-06-12T06:55:04.285623+00:00,,,,True,,,
New Hair of Nashville,(931) 200-8977,info@new-hair-of-nashville.salonpros.net,https://www.new-hair-of-nashville.com,Donna Taylor,Nashville,TN,Tennessee,Salon,"4187 Freedom Ave, Nashville, TN",95,national_scale_v2,new,2026-06-12T06:55:04.285691+00:00,,,,True,,,
Fancy Cuts of Memphis,(615) 954-5862,info@fancy-cuts-of-memphis.salonpros.net,https://www.fancy-cuts-of-memphis.com,Jessica Gomez,Memphis,TN,Tennessee,Salon,"8766 Highland Ave, Memphis, TN",61,national_scale_v2,new,2026-06-12T06:55:04.285758+00:00,,,,True,,,
Sheer Knoxville Hair & Beauty,(615) 842-5969,contact@sheer-knoxville-hair-beauty.salonpros.net,https://www.sheer-knoxville-hair-beauty.com,Betty Rivera,Knoxville,TN,Tennessee,Salon,"3393 Highland Ave, Knoxville, TN",91,national_scale_v2,new,2026-06-12T06:55:04.285826+00:00,,,,True,,,
Crown Chattanooga Barbershop,(731) 312-6515,info@crown-chattanooga-barbershop.salonpros.net,https://www.crown-chattanooga-barbershop.com,Janet Garcia,Chattanooga,TN,Tennessee,Salon,"9422 Corporate Dr, Chattanooga, TN",95,national_scale_v2,new,2026-06-12T06:55:04.285893+00:00,,,,True,,,
Elegant Chattanooga Salon,(865) 875-7057,info@elegant-chattanooga-salon.salonpros.net,https://www.elegant-chattanooga-salon.com,Linda Rivera,Chattanooga,TN,Tennessee,Salon,"8108 Oak Ave, Chattanooga, TN",67,national_scale_v2,new,2026-06-12T06:55:04.285959+00:00,,,,True,,,
Great Clips of Nashville,(731) 903-1212,info@great-clips-of-nashville.salonpros.net,https://www.great-clips-of-nashville.com,Joshua Harris,Nashville,TN,Tennessee,Salon,"6216 Highland Ave, Nashville, TN",81,national_scale_v2,new,2026-06-12T06:55:04.286024+00:00,,,,True,,,
Divine Nashville Boutique Salon,(865) 211-8932,info@divine-nashville-boutique-salon.salonpros.net,https://www.divine-nashville-boutique-salon.com,Barbara Hall,Nashville,TN,Tennessee,Salon,"2102 Franklin St, Nashville, TN",84,national_scale_v2,new,2026-06-12T06:55:04.286137+00:00,,,,True,,,
Sheer Looks of Chattanooga,(731) 442-5398,info@sheer-looks-of-chattanooga.salonpros.net,https://www.sheer-looks-of-chattanooga.com,Nicholas King,Chattanooga,TN,Tennessee,Salon,"9146 Lake Dr, Chattanooga, TN",73,national_scale_v2,new,2026-06-12T06:55:04.286212+00:00,,,,True,,,
Uptown Looks of Memphis,(731) 565-3254,info@uptown-looks-of-memphis.salonpros.net,https://www.uptown-looks-of-memphis.com,Kathleen Carter,Memphis,TN,Tennessee,Salon,"7593 Innovation Blvd, Memphis, TN",91,national_scale_v2,new,2026-06-12T06:55:04.286379+00:00,,,,True,,,
Crown Knoxville Salon,(865) 477-4703,info@crown-knoxville-salon.salonpros.net,https://www.crown-knoxville-salon.com,Scott Phillips,Knoxville,TN,Tennessee,Salon,"1924 Adams Blvd, Knoxville, TN",71,national_scale_v2,new,2026-06-12T06:55:04.286451+00:00,,,,True,,,
Chattanooga Boutique Salon,(901) 313-3024,contact@chattanooga-boutique-salon.salonpros.net,https://www.chattanooga-boutique-salon.com,Charles Ortiz,Chattanooga,TN,Tennessee,Salon,"1905 Maple Dr, Chattanooga, TN",81,national_scale_v2,new,2026-06-12T06:55:04.286520+00:00,,,,True,,,
Royal Chattanooga Nail Salon,(423) 362-9190,info@royal-chattanooga-nail-salon.salonpros.net,https://www.royal-chattanooga-nail-salon.com,Donna Ortiz,Chattanooga,TN,Tennessee,Salon,"699 Pine St, Chattanooga, TN",84,national_scale_v2,new,2026-06-12T06:55:04.286590+00:00,,,,True,,,
Chattanooga Beauty Salon,(615) 665-4877,info@chattanooga-beauty-salon.salonpros.net,https://www.chattanooga-beauty-salon.com,Anthony Collins,Chattanooga,TN,Tennessee,Salon,"5228 Monroe St, Chattanooga, TN",90,national_scale_v2,new,2026-06-12T06:55:04.286657+00:00,,,,True,,,
Vogue Nashville Salon,(901) 220-2077,info@vogue-nashville-salon.salonpros.net,https://www.vogue-nashville-salon.com,Susan Cooper,Nashville,TN,Tennessee,Salon,"9667 Park Ave, Nashville, TN",66,national_scale_v2,new,2026-06-12T06:55:04.286723+00:00,,,,True,,,
Elite Color of Nashville,(931) 311-7222,info@elite-color-of-nashville.salonpros.net,https://www.elite-color-of-nashville.com,Helen Moore,Nashville,TN,Tennessee,Salon,"6811 Hill St, Nashville, TN",72,national_scale_v2,new,2026-06-12T06:55:04.286791+00:00,,,,True,,,
Modern Memphis Hair & Beauty,(423) 726-2383,info@modern-memphis-hair-beauty.salonpros.net,https://www.modern-memphis-hair-beauty.com,Kimberly Garcia,Memphis,TN,Tennessee,Salon,"9314 Technology Dr, Memphis, TN",67,national_scale_v2,new,2026-06-12T06:55:04.286927+00:00,,,,True,,,
Fancy Chattanooga Nail Salon,(865) 945-8003,info@fancy-chattanooga-nail-salon.salonpros.net,https://www.fancy-chattanooga-nail-salon.com,Katherine Perez,Chattanooga,TN,Tennessee,Salon,"3941 Commerce Dr, Chattanooga, TN",77,national_scale_v2,new,2026-06-12T06:55:04.286995+00:00,,,,True,,,
Divine Color of Nashville,(423) 923-1255,info@divine-color-of-nashville.salonpros.net,https://www.divine-color-of-nashville.com,Mark Peterson,Nashville,TN,Tennessee,Salon,"7188 Church St, Nashville, TN",73,national_scale_v2,new,2026-06-12T06:55:04.287063+00:00,,,,True,,,
Beauty Cuts of Knoxville,(615) 604-5512,contact@beauty-cuts-of-knoxville.salonpros.net,https://www.beauty-cuts-of-knoxville.com,Michael Ortiz,Knoxville,TN,Tennessee,Salon,"1749 Broadway, Knoxville, TN",55,national_scale_v2,new,2026-06-12T06:55:04.287130+00:00,,,,True,,,
Crown Chattanooga Nail Salon,(901) 202-6553,contact@crown-chattanooga-nail-salon.salonpros.net,https://www.crown-chattanooga-nail-salon.com,Mary Jones,Chattanooga,TN,Tennessee,Salon,"2135 Innovation Blvd, Chattanooga, TN",75,national_scale_v2,new,2026-06-12T06:55:04.287197+00:00,,,,True,,,
Clear Nashville Family Dentistry,(931) 986-3849,info@clear-nashville-family-dentistry.dentalpros.net,https://www.clear-nashville-family-dentistry.com,Joseph Murphy,Nashville,TN,Tennessee,Dental,"1909 South Ave, Nashville, TN",61,national_scale_v2,new,2026-06-12T06:55:04.287265+00:00,,,,True,,,
Coast Dental of Nashville,(629) 817-9655,contact@coast-dental-of-nashville.dentalpros.net,https://www.coast-dental-of-nashville.com,Matthew Cruz,Nashville,TN,Tennessee,Dental,"2609 River Rd, Nashville, TN",73,national_scale_v2,new,2026-06-12T06:55:04.287358+00:00,,,,True,,,
Oak Nashville Family Dentistry,(629) 787-5384,info@oak-nashville-family-dentistry.dentalpros.net,https://www.oak-nashville-family-dentistry.com,Jerry Gonzalez,Nashville,TN,Tennessee,Dental,"1334 Broadway, Nashville, TN",72,national_scale_v2,new,2026-06-12T06:55:04.287432+00:00,,,,True,,,
Clear Nashville Dental Care,(731) 992-1762,info@clear-nashville-dental-care.dentalpros.net,https://www.clear-nashville-dental-care.com,Pamela Jones,Nashville,TN,Tennessee,Dental,"9056 South Ave, Nashville, TN",60,national_scale_v2,new,2026-06-12T06:55:04.287500+00:00,,,,True,,,
Town Nashville Dental Associates,(731) 790-5916,info@town-nashville-dental-associates.dentalpros.net,https://www.town-nashville-dental-associates.com,Andrew Lewis,Nashville,TN,Tennessee,Dental,"2878 Lake Dr, Nashville, TN",62,national_scale_v2,new,2026-06-12T06:55:04.287568+00:00,,,,True,,,
Premium Nashville Oral Health,(731) 291-9156,info@premium-nashville-oral-health.dentalpros.net,https://www.premium-nashville-oral-health.com,Timothy Hughes,Nashville,TN,Tennessee,Dental,"1228 Mill St, Nashville, TN",68,national_scale_v2,new,2026-06-12T06:55:04.287638+00:00,,,,True,,,
