business_name,industry,city,state_code,state_name,address,phone,has_website,website_url,website_confidence,lead_score,source,created_at,notes
Pine Kitchen,Restaurant,Sedona,AZ,Arizona,"7680 1st Ave, Sedona, AZ 91453",(623) 234-2007,False,,0.75,81,sweep_v25,2026-06-06T04:42:54.803584,Target for Elegant Food template demo
Frontier Climate Control,HVAC,Nacogdoches,TX,Texas,"9405 Cedar Ln, Nacogdoches, TX 85419",(432) 283-3007,True,,0.81,55,sweep_v25,2026-06-06T04:42:54.803625,Target for Modern Trade template demo
Pacific HVAC Solutions,HVAC,Show Low,AZ,Arizona,"8318 Madison Ave, Show Low, AZ 69548",(520) 401-8679,False,,0.81,90,sweep_v25,2026-06-06T04:42:54.803667,Target for Modern Trade template demo
Johnson HVAC,HVAC,Kingman,AZ,Arizona,"1515 Oak Ave, Kingman, AZ 98773",(928) 927-6092,True,,0.83,49,sweep_v25,2026-06-06T04:42:54.803708,Target for Modern Trade template demo
Atlas Roof & Gutter of Round Rock,Roofing,Round Rock,TX,Texas,"2387 Jefferson Dr, Round Rock, TX 22088",(726) 962-4257,True,,0.79,52,sweep_v25,2026-06-06T04:42:54.803750,Target for Modern Trade template demo
AAA Ilion Roofing & Construction,Roofing,Ilion,NY,New York,"1672 Lake Dr, Ilion, NY 76201",(718) 431-5588,False,,0.84,92,sweep_v25,2026-06-06T04:42:54.803794,Target for Modern Trade template demo
Theo's Bistro & Bar,Restaurant,Grand Prairie,TX,Texas,"8156 Oak Ave, Grand Prairie, TX 10877",(903) 877-4339,True,,0.64,52,sweep_v25,2026-06-06T04:42:54.803836,Target for Elegant Food template demo
Victory Dallas Roofers,Roofing,Dallas,TX,Texas,"2267 Church St, Dallas, TX 44290",(972) 815-8239,True,,0.65,52,sweep_v25,2026-06-06T04:42:54.803878,Target for Modern Trade template demo
Total Construction & Roofing of Sedona,Roofing,Sedona,AZ,Arizona,"3437 Washington Blvd, Sedona, AZ 72852",(623) 423-9173,True,,0.8,49,sweep_v25,2026-06-06T04:42:54.803920,Target for Modern Trade template demo
Arch Roofing Solutions,Roofing,Mamaroneck,NY,New York,"3784 Highland Ave, Mamaroneck, NY 60421",(718) 545-6794,False,,0.78,94,sweep_v25,2026-06-06T04:42:54.803965,Target for Modern Trade template demo
Mountain Bullhead City Bistro & Bar,Restaurant,Bullhead City,AZ,Arizona,"3530 Cedar Ln, Bullhead City, AZ 94620",(480) 674-5599,True,,0.63,44,sweep_v25,2026-06-06T04:42:54.804007,Target for Elegant Food template demo
National Roofing Services of Youngtown,Roofing,Youngtown,AZ,Arizona,"6911 Market St, Youngtown, AZ 30340",(520) 831-5110,True,,0.88,58,sweep_v25,2026-06-06T04:42:54.804049,Target for Modern Trade template demo
Capital Grapevine Roofing Solutions,Roofing,Grapevine,TX,Texas,"7640 2nd St, Grapevine, TX 67855",(915) 220-3199,True,,0.72,62,sweep_v25,2026-06-06T04:42:54.804092,Target for Modern Trade template demo
Old Town Garland Taqueria,Restaurant,Garland,TX,Texas,"7933 Monroe Ave, Garland, TX 99732",(682) 224-9192,True,,0.66,43,sweep_v25,2026-06-06T04:42:54.804134,Target for Elegant Food template demo
Smart Oro Valley AC & Heating,HVAC,Oro Valley,AZ,Arizona,"1431 Jackson Blvd, Oro Valley, AZ 56787",(602) 639-1561,True,,0.86,53,sweep_v25,2026-06-06T04:42:54.804176,Target for Modern Trade template demo
Old Town Diner,Restaurant,Port Arthur,TX,Texas,"3665 Main St, Port Arthur, TX 73168",(469) 470-2454,True,,0.77,52,sweep_v25,2026-06-06T04:42:54.804248,Target for Elegant Food template demo
Central Winslow Cooling & Heating,HVAC,Winslow,AZ,Arizona,"5484 Valley Blvd, Winslow, AZ 58754",(928) 981-2878,False,,0.79,86,sweep_v25,2026-06-06T04:42:54.804293,Target for Modern Trade template demo
Atlas HVAC,HVAC,Tyler,TX,Texas,"4672 Pine St, Tyler, TX 42266",(830) 571-3786,False,,0.88,92,sweep_v25,2026-06-06T04:42:54.804336,Target for Modern Trade template demo
Atlas Roof Specialists of Oneida,Roofing,Oneida,NY,New York,"4240 Monroe Ave, Oneida, NY 58242",(212) 458-8589,True,,0.78,49,sweep_v25,2026-06-06T04:42:54.804378,Target for Modern Trade template demo
Wild Lockport BBQ & Grill,Restaurant,Lockport,NY,New York,"4824 Elm St, Lockport, NY 87785",(646) 208-5550,True,,0.64,38,sweep_v25,2026-06-06T04:42:54.804421,Target for Elegant Food template demo
Quality Roof Specialists,Roofing,University Park,TX,Texas,"3812 Cedar Ln, University Park, TX 75115",(409) 220-1566,True,,0.63,50,sweep_v25,2026-06-06T04:42:54.804463,Target for Modern Trade template demo
A Bistro & Bar,Restaurant,Kingston,NY,New York,"2268 Water St, Kingston, NY 11355",(585) 852-9970,True,,0.66,40,sweep_v25,2026-06-06T04:42:54.804505,Target for Elegant Food template demo
River Fountain Hills Diner,Restaurant,Fountain Hills,AZ,Arizona,"6293 Monroe Ave, Fountain Hills, AZ 78136",(602) 792-4770,True,,0.83,44,sweep_v25,2026-06-06T04:42:54.804547,Target for Elegant Food template demo
Port Pizza & Pasta,Restaurant,College Station,TX,Texas,"8117 Jefferson Dr, College Station, TX 64669",(936) 886-5082,True,,0.77,53,sweep_v25,2026-06-06T04:42:54.804589,Target for Elegant Food template demo
Mountain North Tonawanda Italian Kitchen,Restaurant,North Tonawanda,NY,New York,"4411 Madison Ave, North Tonawanda, NY 83692",(518) 731-5489,False,,0.71,81,sweep_v25,2026-06-06T04:42:54.804631,Target for Elegant Food template demo
Eagle Roofers,Roofing,Killeen,TX,Texas,"1748 Highland Ave, Killeen, TX 33161",(940) 409-7251,False,,0.8,100,sweep_v25,2026-06-06T04:42:54.804674,Target for Modern Trade template demo
Theo's Batavia Italian Kitchen,Restaurant,Batavia,NY,New York,"8774 Pine St, Batavia, NY 80626",(917) 921-3141,False,,0.89,77,sweep_v25,2026-06-06T04:42:54.804716,Target for Elegant Food template demo
Little Duncanville Cafe & Grill,Restaurant,Duncanville,TX,Texas,"4628 Franklin St, Duncanville, TX 84712",(972) 591-9689,True,,0.78,55,sweep_v25,2026-06-06T04:42:54.804758,Target for Elegant Food template demo
Tower Roof Specialists of Laredo,Roofing,Laredo,TX,Texas,"5761 Main St, Laredo, TX 32885",(469) 492-9558,True,,0.88,55,sweep_v25,2026-06-06T04:42:54.804807,Target for Modern Trade template demo
Midtown Steakhouse,Restaurant,McKinney,TX,Texas,"3092 Adams St, McKinney, TX 74991",(972) 570-9805,True,,0.86,41,sweep_v25,2026-06-06T04:42:54.804863,Target for Elegant Food template demo
Heritage HVAC Services of Marana,HVAC,Marana,AZ,Arizona,"2592 Business Park Dr, Marana, AZ 60433",(928) 270-8700,False,,0.84,90,sweep_v25,2026-06-06T04:42:54.804919,Target for Modern Trade template demo
Pride Roof Specialists of Oro Valley,Roofing,Oro Valley,AZ,Arizona,"3124 Market St, Oro Valley, AZ 70109",(602) 755-9219,True,,0.79,53,sweep_v25,2026-06-06T04:42:54.804986,Target for Modern Trade template demo
All-American Roofers,Roofing,Salamanca,NY,New York,"4498 State St, Salamanca, NY 35352",(646) 802-8014,False,,0.76,93,sweep_v25,2026-06-06T04:42:54.805030,Target for Modern Trade template demo
Diamond Roof Specialists of Saratoga Springs,Roofing,Saratoga Springs,NY,New York,"8181 Jackson Blvd, Saratoga Springs, NY 67259",(646) 667-2652,True,,0.71,55,sweep_v25,2026-06-06T04:42:54.805073,Target for Modern Trade template demo
Sunrise Climate Control of Farmers Branch,HVAC,Farmers Branch,TX,Texas,"5675 Adams St, Farmers Branch, TX 82523",(956) 832-5521,False,,0.83,93,sweep_v25,2026-06-06T04:42:54.805115,Target for Modern Trade template demo
Old Tolleson Eatery,Restaurant,Tolleson,AZ,Arizona,"3100 Veterans Blvd, Tolleson, AZ 28842",(520) 321-8782,True,,0.8,52,sweep_v25,2026-06-06T04:42:54.805161,Target for Elegant Food template demo
Master Texas City Exteriors,Roofing,Texas City,TX,Texas,"2667 Enterprise Rd, Texas City, TX 90856",(830) 919-4107,False,,0.92,100,sweep_v25,2026-06-06T04:42:54.805229,Target for Modern Trade template demo
Little Oneida Sushi Bar,Restaurant,Oneida,NY,New York,"4040 Church St, Oneida, NY 38717",(212) 821-4482,True,,0.67,45,sweep_v25,2026-06-06T04:42:54.805280,Target for Elegant Food template demo
One Hour Wickenburg Cooling & Heating,HVAC,Wickenburg,AZ,Arizona,"1095 Cedar Ln, Wickenburg, AZ 44211",(602) 397-8360,True,,0.65,50,sweep_v25,2026-06-06T04:42:54.805324,Target for Modern Trade template demo
Champion Exteriors,Roofing,McKinney,TX,Texas,"6373 Jefferson Dr, McKinney, TX 12976",(682) 356-5398,True,,0.82,53,sweep_v25,2026-06-06T04:42:54.805369,Target for Modern Trade template demo
Imperial Air Conditioning & Heating of McKinney,HVAC,McKinney,TX,Texas,"6084 3rd St, McKinney, TX 93372",(936) 308-4652,True,,0.75,59,sweep_v25,2026-06-06T04:42:54.805411,Target for Modern Trade template demo
Classic College Station Roofers,Roofing,College Station,TX,Texas,"3349 Main St, College Station, TX 93033",(726) 820-8668,False,,0.9,99,sweep_v25,2026-06-06T04:42:54.805454,Target for Modern Trade template demo
Everest Southlake Roofing Services,Roofing,Southlake,TX,Texas,"7982 Hill St, Southlake, TX 15886",(903) 700-3687,True,,0.85,57,sweep_v25,2026-06-06T04:42:54.805499,Target for Modern Trade template demo
Empire Service Experts,HVAC,Nogales,AZ,Arizona,"1285 Lake Dr, Nogales, AZ 83854",(928) 599-7284,True,,0.71,49,sweep_v25,2026-06-06T04:42:54.805542,Target for Modern Trade template demo
Everest Roofing Contractors of Pharr,Roofing,Pharr,TX,Texas,"2224 Veterans Blvd, Pharr, TX 79872",(726) 499-1680,True,,0.87,65,sweep_v25,2026-06-06T04:42:54.805584,Target for Modern Trade template demo
West Galveston Pizzeria,Restaurant,Galveston,TX,Texas,"3204 Church St, Galveston, TX 11531",(979) 380-5201,True,,0.74,54,sweep_v25,2026-06-06T04:42:54.805628,Target for Elegant Food template demo
Weather Roofing Company,Roofing,Peoria,AZ,Arizona,"2927 Spring St, Peoria, AZ 58135",(480) 676-8064,False,,0.85,90,sweep_v25,2026-06-06T04:42:54.805670,Target for Modern Trade template demo
Liberty Roofing Services,Roofing,Tempe,AZ,Arizona,"825 2nd St, Tempe, AZ 57984",(480) 508-3479,True,,0.66,61,sweep_v25,2026-06-06T04:42:54.805725,Target for Modern Trade template demo
Top Roofing Solutions of Dunkirk,Roofing,Dunkirk,NY,New York,"5436 Washington Blvd, Dunkirk, NY 38553",(646) 609-9622,True,,0.75,50,sweep_v25,2026-06-06T04:42:54.805784,Target for Modern Trade template demo
Climate Climate Control of Tolleson,HVAC,Tolleson,AZ,Arizona,"262 Hill St, Tolleson, AZ 61611",(928) 545-2417,True,,0.61,44,sweep_v25,2026-06-06T04:42:54.805827,Target for Modern Trade template demo
Victory League City Roofing & Remodeling,Roofing,League City,TX,Texas,"6897 Maple Dr, League City, TX 11190",(956) 407-2386,False,,0.77,97,sweep_v25,2026-06-06T04:42:54.805870,Target for Modern Trade template demo
Absolute Shingle & Siding of Clifton,Roofing,Clifton,AZ,Arizona,"7107 Franklin St, Clifton, AZ 54448",(602) 854-7310,False,,0.8,88,sweep_v25,2026-06-06T04:42:54.805912,Target for Modern Trade template demo
First Mechanical of El Mirage,HVAC,El Mirage,AZ,Arizona,"8754 Enterprise Rd, El Mirage, AZ 64141",(928) 941-3357,True,,0.66,55,sweep_v25,2026-06-06T04:42:54.805958,Target for Modern Trade template demo
Pinnacle Mechanical of Corning,HVAC,Corning,NY,New York,"381 Innovation Blvd, Corning, NY 98615",(516) 526-8312,False,,0.88,89,sweep_v25,2026-06-06T04:42:54.806000,Target for Modern Trade template demo
Everest Bryan Roofing & Construction,Roofing,Bryan,TX,Texas,"1825 Highland Ave, Bryan, TX 10316",(210) 925-5373,False,,0.77,99,sweep_v25,2026-06-06T04:42:54.806043,Target for Modern Trade template demo
Green Paris Pizza & Pasta,Restaurant,Paris,TX,Texas,"844 1st Ave, Paris, TX 43641",(409) 358-2095,True,,0.71,52,sweep_v25,2026-06-06T04:42:54.806087,Target for Elegant Food template demo
Pride Roofing & Remodeling of Payson,Roofing,Payson,AZ,Arizona,"3020 Elm St, Payson, AZ 41248",(602) 661-2762,False,,0.71,92,sweep_v25,2026-06-06T04:42:54.806129,Target for Modern Trade template demo
Empire Construction & Roofing,Roofing,Kyle,TX,Texas,"722 Elm St, Kyle, TX 13367",(409) 348-5919,True,,0.79,53,sweep_v25,2026-06-06T04:42:54.806173,Target for Modern Trade template demo
Desert Roofers,Roofing,El Paso,TX,Texas,"936 Maple Dr, El Paso, TX 15289",(737) 717-3461,False,,0.71,97,sweep_v25,2026-06-06T04:42:54.806240,Target for Modern Trade template demo
Fortress Irving Shingle & Siding,Roofing,Irving,TX,Texas,"5870 School St, Irving, TX 68652",(325) 798-7625,False,,0.75,100,sweep_v25,2026-06-06T04:42:54.806286,Target for Modern Trade template demo
Highland Pizza & Pasta,Restaurant,Holbrook,AZ,Arizona,"986 Jackson Blvd, Holbrook, AZ 30703",(520) 253-7065,False,,0.94,84,sweep_v25,2026-06-06T04:42:54.806329,Target for Elegant Food template demo
Family Watervliet Heating & Air,HVAC,Watervliet,NY,New York,"6091 Hamilton Ave, Watervliet, NY 45238",(315) 884-3844,True,,0.77,47,sweep_v25,2026-06-06T04:42:54.806377,Target for Modern Trade template demo
City Fulton Roofers,Roofing,Fulton,NY,New York,"185 Elm St, Fulton, NY 28905",(518) 600-3379,True,,0.67,51,sweep_v25,2026-06-06T04:42:54.806419,Target for Modern Trade template demo
Salt Show Low Diner,Restaurant,Show Low,AZ,Arizona,"2752 Technology Dr, Show Low, AZ 65588",(480) 234-4394,True,,0.73,42,sweep_v25,2026-06-06T04:42:54.806463,Target for Elegant Food template demo
Pacific Climate Control of Garland,HVAC,Garland,TX,Texas,"8699 Jackson Blvd, Garland, TX 26181",(325) 943-5478,True,,0.68,54,sweep_v25,2026-06-06T04:42:54.806506,Target for Modern Trade template demo
High Desert San Antonio Heating & Cooling,HVAC,San Antonio,TX,Texas,"2603 Hamilton Ave, San Antonio, TX 14115",(469) 347-6124,False,,0.73,99,sweep_v25,2026-06-06T04:42:54.806550,Target for Modern Trade template demo
Diamond Heating & Air,HVAC,Auburn,NY,New York,"977 Broadway, Auburn, NY 63860",(315) 734-7444,False,,0.72,89,sweep_v25,2026-06-06T04:42:54.806592,Target for Modern Trade template demo
Salt Eatery,Restaurant,Ilion,NY,New York,"7121 Market St, Ilion, NY 15636",(347) 616-1465,True,,0.76,44,sweep_v25,2026-06-06T04:42:54.806638,Target for Elegant Food template demo
ABC Mission Air Systems,HVAC,Mission,TX,Texas,"3262 Spring St, Mission, TX 95016",(254) 643-1525,True,,0.73,48,sweep_v25,2026-06-06T04:42:54.806694,Target for Modern Trade template demo
Desert Exteriors,Roofing,Ithaca,NY,New York,"2113 Madison Ave, Ithaca, NY 26390",(315) 701-2346,True,,0.8,49,sweep_v25,2026-06-06T04:42:54.806809,Target for Modern Trade template demo
Lifetime Roofing,Roofing,Goodyear,AZ,Arizona,"8458 Lake Dr, Goodyear, AZ 74971",(623) 903-9943,True,,0.87,50,sweep_v25,2026-06-06T04:42:54.806873,Target for Modern Trade template demo
Armor Austin Exteriors,Roofing,Austin,TX,Texas,"7057 1st Ave, Austin, TX 63414",(979) 650-7945,False,,0.76,100,sweep_v25,2026-06-06T04:42:54.807012,Target for Modern Trade template demo
River Pflugerville Cafe & Grill,Restaurant,Pflugerville,TX,Texas,"4180 Oak Ave, Pflugerville, TX 52789",(726) 532-9791,True,,0.87,44,sweep_v25,2026-06-06T04:42:54.807075,Target for Elegant Food template demo
Piazza BBQ & Grill,Restaurant,Glen Cove,NY,New York,"6351 3rd St, Glen Cove, NY 63864",(718) 998-2157,False,,0.9,83,sweep_v25,2026-06-06T04:42:54.807189,Target for Elegant Food template demo
Weather Edinburg Roof & Gutter,Roofing,Edinburg,TX,Texas,"4916 Market St, Edinburg, TX 32855",(361) 810-9574,True,,0.63,60,sweep_v25,2026-06-06T04:42:54.807279,Target for Modern Trade template demo
New Beacon Mechanical,HVAC,Beacon,NY,New York,"4609 Industrial Blvd, Beacon, NY 92086",(315) 383-6458,True,,0.66,45,sweep_v25,2026-06-06T04:42:54.807342,Target for Modern Trade template demo
Desert Roofing & Remodeling of Mesquite,Roofing,Mesquite,TX,Texas,"2799 Jefferson Dr, Mesquite, TX 98936",(936) 726-4859,True,,0.68,56,sweep_v25,2026-06-06T04:42:54.807406,Target for Modern Trade template demo
Express Benbrook HVAC,HVAC,Benbrook,TX,Texas,"6285 Lake Dr, Benbrook, TX 42298",(817) 917-8743,True,,0.74,57,sweep_v25,2026-06-06T04:42:54.807470,Target for Modern Trade template demo
Johnson Air Systems of Lancaster,HVAC,Lancaster,TX,Texas,"4442 Market St, Lancaster, TX 83639",(512) 965-2994,True,,0.81,56,sweep_v25,2026-06-06T04:42:54.807530,Target for Modern Trade template demo
Pinnacle Climate Control of Glens Falls,HVAC,Glens Falls,NY,New York,"8587 Franklin St, Glens Falls, NY 19254",(914) 948-1548,True,,0.66,46,sweep_v25,2026-06-06T04:42:54.807591,Target for Modern Trade template demo
Top Diner,Restaurant,Yonkers,NY,New York,"4325 2nd St, Yonkers, NY 31418",(914) 753-1866,False,,0.78,89,sweep_v25,2026-06-06T04:42:54.807652,Target for Elegant Food template demo
Paradise Geneva Taqueria,Restaurant,Geneva,NY,New York,"2665 Jackson Blvd, Geneva, NY 20737",(646) 906-3138,True,,0.75,46,sweep_v25,2026-06-06T04:42:54.807713,Target for Elegant Food template demo
American El Mirage Roofing Company,Roofing,El Mirage,AZ,Arizona,"7186 1st Ave, El Mirage, AZ 24976",(623) 900-7752,True,,0.74,56,sweep_v25,2026-06-06T04:42:54.807773,Target for Modern Trade template demo
Harbor Auburn Diner,Restaurant,Auburn,NY,New York,"4299 2nd St, Auburn, NY 14041",(917) 410-7442,False,,0.85,77,sweep_v25,2026-06-06T04:42:54.807838,Target for Elegant Food template demo
Iron Air & Heating,HVAC,Oneonta,NY,New York,"7699 Jackson Blvd, Oneonta, NY 56588",(212) 235-2837,True,,0.6,50,sweep_v25,2026-06-06T04:42:54.807903,Target for Modern Trade template demo
Midtown Bistro & Bar,Restaurant,Safford,AZ,Arizona,"453 Elm St, Safford, AZ 16654",(928) 816-6229,True,,0.73,53,sweep_v25,2026-06-06T04:42:54.807979,Target for Elegant Food template demo
Total San Angelo Service Experts,HVAC,San Angelo,TX,Texas,"628 Jackson Blvd, San Angelo, TX 20007",(281) 550-4150,True,,0.85,46,sweep_v25,2026-06-06T04:42:54.808116,Target for Modern Trade template demo
Sunset BBQ & Grill,Restaurant,Kingman,AZ,Arizona,"9271 Water St, Kingman, AZ 52645",(480) 556-3272,True,,0.72,53,sweep_v25,2026-06-06T04:42:54.808168,Target for Elegant Food template demo
Texas Roofing Company,Roofing,Johnstown,NY,New York,"6984 Washington Blvd, Johnstown, NY 94837",(518) 608-3859,True,,0.81,62,sweep_v25,2026-06-06T04:42:54.808244,Target for Modern Trade template demo
Eagle Jamestown Roof Specialists,Roofing,Jamestown,NY,New York,"1058 Sunset Blvd, Jamestown, NY 57859",(347) 723-6456,False,,0.72,91,sweep_v25,2026-06-06T04:42:54.808295,Target for Modern Trade template demo
Old Albany Bakery & Cafe,Restaurant,Albany,NY,New York,"6996 Spring St, Albany, NY 13927",(607) 228-8040,True,,0.75,46,sweep_v25,2026-06-06T04:42:54.808343,Target for Elegant Food template demo
Pinnacle Cooling & Heating,HVAC,League City,TX,Texas,"7029 Center St, League City, TX 61973",(915) 393-5809,True,,0.61,47,sweep_v25,2026-06-06T04:42:54.808391,Target for Modern Trade template demo
Tower Roofing Services,Roofing,Long Beach,NY,New York,"2548 Church St, Long Beach, NY 99025",(646) 934-7321,False,,0.89,98,sweep_v25,2026-06-06T04:42:54.808441,Target for Modern Trade template demo
Crown Buckeye Roof Specialists,Roofing,Buckeye,AZ,Arizona,"5605 Oak Ave, Buckeye, AZ 24541",(602) 316-4946,True,,0.62,60,sweep_v25,2026-06-06T04:42:54.808489,Target for Modern Trade template demo
Mountain Cooling & Heating of Saratoga Springs,HVAC,Saratoga Springs,NY,New York,"8086 Veterans Blvd, Saratoga Springs, NY 84520",(914) 487-8477,False,,0.89,95,sweep_v25,2026-06-06T04:42:54.808539,Target for Modern Trade template demo
North Star Heating & Air,HVAC,Flower Mound,TX,Texas,"7462 Pine St, Flower Mound, TX 67856",(210) 313-7268,False,,0.95,95,sweep_v25,2026-06-06T04:42:54.808587,Target for Modern Trade template demo
Lone Star Round Rock Cooling Solutions,HVAC,Round Rock,TX,Texas,"6496 1st Ave, Round Rock, TX 49848",(512) 575-6827,False,,0.87,87,sweep_v25,2026-06-06T04:42:54.808634,Target for Modern Trade template demo
Western Cooling & Heating,HVAC,Mamaroneck,NY,New York,"1974 River Rd, Mamaroneck, NY 34328",(914) 618-1346,True,,0.83,47,sweep_v25,2026-06-06T04:42:54.808681,Target for Modern Trade template demo
