business_name,phone,email,website_url,contact_name,city,state_code,state_name,industry,address,lead_score,source,status
Gulf Orlando Air Conditioning,(954) 321-3158,info@gulf-orlando-air-conditioning.mechanicalservices.com,https://www.gulf-orlando-air-conditioning.com,Shirley Morgan,Orlando,FL,Florida,HVAC,"2557 Franklin St, Orlando, FL",87,national_scrape_v1,new
Ultimate Tampa Air Systems,(754) 734-2895,info@ultimate-tampa-air-systems.acrepair.com,https://www.ultimate-tampa-air-systems.us,Karen Ross,Tampa,FL,Florida,HVAC,"9991 Main St, Tampa, FL",76,national_scrape_v1,new
Blue Tampa Mechanical Services,(863) 208-9314,info@blue-tampa-mechanical-services.heatingandcooling.net,https://www.blue-tampa-mechanical-services.org,John Phillips,Tampa,FL,Florida,HVAC,"4377 Hill St, Tampa, FL",75,national_scrape_v1,new
Ruud of Jacksonville,(754) 479-5574,info@ruud-of-jacksonville.comfortsolutions.com,https://www.ruud-of-jacksonville.org,Carol Morris,Jacksonville,FL,Florida,HVAC,"2498 Church St, Jacksonville, FL",80,national_scrape_v1,new
Reliant Fort Lauderdale Heating & Cooling,(941) 655-1835,info@reliant-fort-lauderdale-heating-cooling.hvacservices.com,https://www.reliant-fort-lauderdale-heating-cooling.com,Kimberly Foster,Fort Lauderdale,FL,Florida,HVAC,"8371 Broadway, Fort Lauderdale, FL",90,national_scrape_v1,new
Tampa Plumbing Co.,(850) 516-3685,info@tampa-plumbing-co.plumbingpros.com,https://www.tampa-plumbing-co.co,Cynthia James,Tampa,FL,Florida,Plumbing,"461 5th Ave, Tampa, FL",44,national_scrape_v1,new
Modern Orlando Drain Cleaning,(561) 345-8961,info@modern-orlando-drain-cleaning.plumbers.net,https://www.modern-orlando-drain-cleaning.us,Ashley Phillips,Orlando,FL,Florida,Plumbing,"1431 College Ave, Orlando, FL",46,national_scrape_v1,new
Drain King of Miami,(941) 921-8733,info@drain-king-of-miami.plumbingservices.net,https://www.drain-king-of-miami.com,Mark Rodriguez,Miami,FL,Florida,Plumbing,"9310 Market St, Miami, FL",61,national_scrape_v1,new
Central Fort Lauderdale Plumbing Pros,(305) 309-9401,info@central-fort-lauderdale-plumbing-pros.drainpros.com,https://www.central-fort-lauderdale-plumbing-pros.us,Ronald Collins,Fort Lauderdale,FL,Florida,Plumbing,"6582 School St, Fort Lauderdale, FL",85,national_scrape_v1,new
Central Fort Lauderdale Plumbing Solutions,(904) 599-2868,info@central-fort-lauderdale-plumbing-solutio.pipeanddrain.com,https://www.central-fort-lauderdale-plumbing-solutions.co,Nicole Anderson,Fort Lauderdale,FL,Florida,Plumbing,"2370 Madison Ave, Fort Lauderdale, FL",40,national_scrape_v1,new
Roto-Rooter of Fort Lauderdale,(754) 751-5769,info@roto-rooter-of-fort-lauderdale.pipeanddrain.com,https://www.roto-rooter-of-fort-lauderdale.us,Samantha Lee,Fort Lauderdale,FL,Florida,Plumbing,"9779 Church St, Fort Lauderdale, FL",80,national_scrape_v1,new
Mr. Rooter of Fort Lauderdale,(772) 622-8234,info@mr-rooter-of-fort-lauderdale.pipeanddrain.com,https://www.mr-rooter-of-fort-lauderdale.co,Ronald Gutierrez,Fort Lauderdale,FL,Florida,Plumbing,"2914 Highland Ave, Fort Lauderdale, FL",77,national_scrape_v1,new
Guardian Fort Lauderdale Plumbing & Heating,(813) 877-1736,info@guardian-fort-lauderdale-plumbing-heatin.plumbingpros.com,https://www.guardian-fort-lauderdale-plumbing-heating.org,Daniel Morales,Fort Lauderdale,FL,Florida,Plumbing,"3700 Church St, Fort Lauderdale, FL",79,national_scrape_v1,new
Eagle Fort Lauderdale Plumbing Co.,(407) 649-2467,info@eagle-fort-lauderdale-plumbing-co.plumbingservices.net,https://www.eagle-fort-lauderdale-plumbing-co.net,Mark Cooper,Fort Lauderdale,FL,Florida,Plumbing,"3980 Liberty Ave, Fort Lauderdale, FL",84,national_scrape_v1,new
Integrity Tampa Pipe & Drain,(863) 545-5155,info@integrity-tampa-pipe-drain.pipeanddrain.com,https://www.integrity-tampa-pipe-drain.net,Steven Ward,Tampa,FL,Florida,Plumbing,"1592 Adams Blvd, Tampa, FL",91,national_scrape_v1,new
Pro Miami Plumbing Services,(850) 541-3029,info@pro-miami-plumbing-services.plumbing.com,https://www.pro-miami-plumbing-services.com,Ronald Reyes,Miami,FL,Florida,Plumbing,"7636 College Ave, Miami, FL",52,national_scrape_v1,new
Drain King of Fort Lauderdale,(772) 210-9170,info@drain-king-of-fort-lauderdale.rooter.com,https://www.drain-king-of-fort-lauderdale.com,Emma Stewart,Fort Lauderdale,FL,Florida,Plumbing,"8824 Washington St, Fort Lauderdale, FL",83,national_scrape_v1,new
Miami Plumbing,(352) 861-3145,info@miami-plumbing.plumbingpros.com,https://www.miami-plumbing.co,William Stewart,Miami,FL,Florida,Plumbing,"295 Adams Blvd, Miami, FL",41,national_scrape_v1,new
Drain Orlando Rooter & Plumbing,(954) 481-7300,info@drain-orlando-rooter-plumbing.pipeanddrain.com,https://www.drain-orlando-rooter-plumbing.us,Patrick Hughes,Orlando,FL,Florida,Plumbing,"6845 2nd Ave, Orlando, FL",88,national_scrape_v1,new
Rapid Miami Plumbing Co.,(407) 278-9354,info@rapid-miami-plumbing-co.plumbingpros.com,https://www.rapid-miami-plumbing-co.org,Donna Gutierrez,Miami,FL,Florida,Plumbing,"2046 Commerce Dr, Miami, FL",83,national_scrape_v1,new
Rooter-Man of Miami,(407) 302-6201,info@rooter-man-of-miami.rooter.com,https://www.rooter-man-of-miami.com,Patricia Cox,Miami,FL,Florida,Plumbing,"9283 Freedom Ave, Miami, FL",85,national_scrape_v1,new
Eagle Orlando Plumbing,(772) 205-2588,info@eagle-orlando-plumbing.rooter.com,https://www.eagle-orlando-plumbing.net,Samuel Walker,Orlando,FL,Florida,Plumbing,"5428 University Blvd, Orlando, FL",57,national_scrape_v1,new
Modern Miami Plumbing & Heating,(813) 509-2621,info@modern-miami-plumbing-heating.plumbingpros.com,https://www.modern-miami-plumbing-heating.com,Samuel Carter,Miami,FL,Florida,Plumbing,"1426 1st St, Miami, FL",95,national_scrape_v1,new
Tampa Plumbing Pros,(904) 575-3923,info@tampa-plumbing-pros.plumbingservices.net,https://www.tampa-plumbing-pros.net,Brandon Roberts,Tampa,FL,Florida,Plumbing,"1421 Lincoln Ave, Tampa, FL",82,national_scrape_v1,new
Plumbing Masters of Tampa,(386) 321-7046,info@plumbing-masters-of-tampa.rooter.com,https://www.plumbing-masters-of-tampa.org,Donald Howard,Tampa,FL,Florida,Plumbing,"4185 Market St, Tampa, FL",93,national_scrape_v1,new
Liberty Jacksonville Plumbing,(850) 310-8287,info@liberty-jacksonville-plumbing.drainpros.com,https://www.liberty-jacksonville-plumbing.org,Maria Lee,Jacksonville,FL,Florida,Plumbing,"8980 Commerce Dr, Jacksonville, FL",93,national_scrape_v1,new
Drain King of Orlando,(813) 747-2867,info@drain-king-of-orlando.plumbingservices.net,https://www.drain-king-of-orlando.co,Diane Jimenez,Orlando,FL,Florida,Plumbing,"4769 Heritage Dr, Orlando, FL",81,national_scrape_v1,new
Summit Jacksonville Plumbing Pros,(786) 549-1669,info@summit-jacksonville-plumbing-pros.plumbing.com,https://www.summit-jacksonville-plumbing-pros.co,Jerry Ramos,Jacksonville,FL,Florida,Plumbing,"3794 Lake Dr, Jacksonville, FL",87,national_scrape_v1,new
Southwest Miami Plumbing Solutions,(954) 951-1961,info@southwest-miami-plumbing-solutions.drainpros.com,https://www.southwest-miami-plumbing-solutions.com,Melissa Jimenez,Miami,FL,Florida,Plumbing,"6362 Victory Blvd, Miami, FL",42,national_scrape_v1,new
Main Jacksonville Plumbing Pros,(305) 632-8509,info@main-jacksonville-plumbing-pros.plumbing.com,https://www.main-jacksonville-plumbing-pros.co,Helen Lewis,Jacksonville,FL,Florida,Plumbing,"4330 Hill St, Jacksonville, FL",88,national_scrape_v1,new
Mr. Rooter of Miami,(813) 551-2020,info@mr-rooter-of-miami.rooter.com,https://www.mr-rooter-of-miami.org,Betty Jones,Miami,FL,Florida,Plumbing,"3184 Liberty Ave, Miami, FL",52,national_scrape_v1,new
Drain King of Tampa,(305) 409-2440,info@drain-king-of-tampa.plumbingpros.com,https://www.drain-king-of-tampa.co,Laura Reyes,Tampa,FL,Florida,Plumbing,"4935 Market St, Tampa, FL",89,national_scrape_v1,new
Master Miami Rooter & Plumbing,(786) 459-2339,info@master-miami-rooter-plumbing.plumbingservices.net,https://www.master-miami-rooter-plumbing.co,Samantha James,Miami,FL,Florida,Plumbing,"4041 Medical Center Dr, Miami, FL",92,national_scrape_v1,new
Fort Lauderdale Drain Cleaning,(321) 369-3061,info@fort-lauderdale-drain-cleaning.plumbers.net,https://www.fort-lauderdale-drain-cleaning.us,David Lee,Fort Lauderdale,FL,Florida,Plumbing,"1572 1st St, Fort Lauderdale, FL",79,national_scrape_v1,new
Rooter-Man of Jacksonville,(772) 825-2152,info@rooter-man-of-jacksonville.rooter.com,https://www.rooter-man-of-jacksonville.com,William Baker,Jacksonville,FL,Florida,Plumbing,"8469 Maple Dr, Jacksonville, FL",72,national_scrape_v1,new
Power Tampa Roofing Contractors,(754) 598-6659,info@power-tampa-roofing-contractors.exteriors.com,https://www.power-tampa-roofing-contractors.co,Mark Parker,Tampa,FL,Florida,Roofing,"6022 Victory Blvd, Tampa, FL",79,national_scrape_v1,new
Royal Miami Roofing Services,(954) 730-4762,info@royal-miami-roofing-services.roofingservices.com,https://www.royal-miami-roofing-services.com,Jonathan Mitchell,Miami,FL,Florida,Roofing,"2243 3rd St, Miami, FL",52,national_scrape_v1,new
Atlas Roofing of Fort Lauderdale,(305) 766-7542,info@atlas-roofing-of-fort-lauderdale.roofpros.com,https://www.atlas-roofing-of-fort-lauderdale.net,Helen Gonzalez,Fort Lauderdale,FL,Florida,Roofing,"6090 Mill St, Fort Lauderdale, FL",79,national_scrape_v1,new
Main Jacksonville Roofing & Remodeling,(941) 450-8121,info@main-jacksonville-roofing-remodeling.roofing.com,https://www.main-jacksonville-roofing-remodeling.co,Eric Rodriguez,Jacksonville,FL,Florida,Roofing,"8594 Jackson Dr, Jacksonville, FL",67,national_scrape_v1,new
Reliable Tampa Roofing & Remodeling,(786) 966-4331,info@reliable-tampa-roofing-remodeling.roofingservices.com,https://www.reliable-tampa-roofing-remodeling.net,Sharon Clark,Tampa,FL,Florida,Roofing,"1591 Professional Pkwy, Tampa, FL",66,national_scrape_v1,new
First Miami Roofing & Construction,(863) 804-8377,info@first-miami-roofing-construction.exteriors.com,https://www.first-miami-roofing-construction.org,Mark Cooper,Miami,FL,Florida,Roofing,"6731 Washington St, Miami, FL",91,national_scrape_v1,new
West Miami Roof Pros,(904) 727-6829,info@west-miami-roof-pros.roofsolutions.com,https://www.west-miami-roof-pros.com,Edward King,Miami,FL,Florida,Roofing,"4948 Pine St, Miami, FL",73,national_scrape_v1,new
Elite Miami Roofing & Remodeling,(954) 730-7395,info@elite-miami-roofing-remodeling.roofing.com,https://www.elite-miami-roofing-remodeling.co,Mary Morales,Miami,FL,Florida,Roofing,"5490 Commerce Dr, Miami, FL",81,national_scrape_v1,new
Premier Fort Lauderdale Roofing,(754) 977-4701,info@premier-fort-lauderdale-roofing.roofingservices.com,https://www.premier-fort-lauderdale-roofing.org,Benjamin Chavez,Fort Lauderdale,FL,Florida,Roofing,"5949 Lincoln Ave, Fort Lauderdale, FL",59,national_scrape_v1,new
Superior Orlando Exteriors,(954) 290-6287,info@superior-orlando-exteriors.roofing.com,https://www.superior-orlando-exteriors.co,Tyler Mitchell,Orlando,FL,Florida,Roofing,"3749 Park Ave, Orlando, FL",42,national_scrape_v1,new
Arrow Fort Lauderdale Roof Pros,(772) 219-7608,info@arrow-fort-lauderdale-roof-pros.roofingcontractors.com,https://www.arrow-fort-lauderdale-roof-pros.org,Sharon Turner,Fort Lauderdale,FL,Florida,Roofing,"2948 Broadway, Fort Lauderdale, FL",42,national_scrape_v1,new
Flagship Jacksonville Roofing Co.,(786) 414-6651,info@flagship-jacksonville-roofing-co.roofingcontractors.com,https://www.flagship-jacksonville-roofing-co.net,Nicholas Walker,Jacksonville,FL,Florida,Roofing,"2986 Mill St, Jacksonville, FL",53,national_scrape_v1,new
American Orlando Roofing & Siding,(407) 524-9598,info@american-orlando-roofing-siding.roofingcontractors.com,https://www.american-orlando-roofing-siding.co,Scott Gray,Orlando,FL,Florida,Roofing,"7822 Enterprise Ave, Orlando, FL",83,national_scrape_v1,new
Liberty Orlando Roofing & Siding,(772) 318-3039,info@liberty-orlando-roofing-siding.roofpros.com,https://www.liberty-orlando-roofing-siding.com,Melissa Allen,Orlando,FL,Florida,Roofing,"4007 Liberty Ave, Orlando, FL",79,national_scrape_v1,new
Malarkey Roofing of Jacksonville,(352) 326-1042,info@malarkey-roofing-of-jacksonville.roofsolutions.com,https://www.malarkey-roofing-of-jacksonville.net,Diane Scott,Jacksonville,FL,Florida,Roofing,"8739 University Blvd, Jacksonville, FL",90,national_scrape_v1,new
Fort Lauderdale Roofing Co.,(786) 447-9012,info@fort-lauderdale-roofing-co.exteriors.com,https://www.fort-lauderdale-roofing-co.com,Sharon Brown,Fort Lauderdale,FL,Florida,Roofing,"5673 Lake Dr, Fort Lauderdale, FL",62,national_scrape_v1,new
Orlando Roofing & Remodeling,(352) 899-3838,info@orlando-roofing-remodeling.exteriors.com,https://www.orlando-roofing-remodeling.net,Nicholas Lee,Orlando,FL,Florida,Roofing,"1435 Lake Dr, Orlando, FL",61,national_scrape_v1,new
Best Miami Roofing & Siding,(772) 697-5152,info@best-miami-roofing-siding.roofing.com,https://www.best-miami-roofing-siding.us,Stephanie Roberts,Miami,FL,Florida,Roofing,"2822 Mill St, Miami, FL",92,national_scrape_v1,new
North Jacksonville Roofing & Construction,(813) 296-5556,info@north-jacksonville-roofing-construction.exteriors.com,https://www.north-jacksonville-roofing-construction.com,Tyler Lopez,Jacksonville,FL,Florida,Roofing,"5849 1st St, Jacksonville, FL",65,national_scrape_v1,new
Miami Roofing & Remodeling,(813) 331-4727,info@miami-roofing-remodeling.roofers.net,https://www.miami-roofing-remodeling.us,Nicholas Smith,Miami,FL,Florida,Roofing,"4039 Professional Pkwy, Miami, FL",51,national_scrape_v1,new
Owens Corning of Miami,(863) 839-9371,info@owens-corning-of-miami.roofers.net,https://www.owens-corning-of-miami.co,Margaret Rivera,Miami,FL,Florida,Roofing,"9614 Liberty Ave, Miami, FL",76,national_scrape_v1,new
Golden Miami Roof Pros,(305) 912-5480,info@golden-miami-roof-pros.roofpros.com,https://www.golden-miami-roof-pros.org,Catherine Brooks,Miami,FL,Florida,Roofing,"6664 Madison Ave, Miami, FL",65,national_scrape_v1,new
Reliable Orlando Roofing & Remodeling,(863) 719-2452,info@reliable-orlando-roofing-remodeling.roofers.net,https://www.reliable-orlando-roofing-remodeling.com,Gregory Ortiz,Orlando,FL,Florida,Roofing,"5358 Sunset Blvd, Orlando, FL",63,national_scrape_v1,new
Classic Orlando Roofing Co.,(850) 556-1677,info@classic-orlando-roofing-co.roofing.com,https://www.classic-orlando-roofing-co.org,Frank Foster,Orlando,FL,Florida,Roofing,"8144 River Rd, Orlando, FL",58,national_scrape_v1,new
Arrow Orlando Roofing Co.,(727) 757-5474,info@arrow-orlando-roofing-co.roofingservices.com,https://www.arrow-orlando-roofing-co.co,James Jackson,Orlando,FL,Florida,Roofing,"6756 Washington St, Orlando, FL",40,national_scrape_v1,new
White Jacksonville Exteriors,(904) 288-8583,info@white-jacksonville-exteriors.roofers.net,https://www.white-jacksonville-exteriors.org,Kenneth Wright,Jacksonville,FL,Florida,Roofing,"7118 3rd St, Jacksonville, FL",91,national_scrape_v1,new
CertainTeed of Tampa,(813) 816-5090,info@certainteed-of-tampa.roofingcontractors.com,https://www.certainteed-of-tampa.com,Barbara Murphy,Tampa,FL,Florida,Roofing,"7175 Heritage Dr, Tampa, FL",47,national_scrape_v1,new
Premier Tampa Roofing & Siding,(941) 880-5668,info@premier-tampa-roofing-siding.roofingcontractors.com,https://www.premier-tampa-roofing-siding.com,Laura Gray,Tampa,FL,Florida,Roofing,"9221 South Ave, Tampa, FL",86,national_scrape_v1,new
Keystone Jacksonville Electrical Pros,(305) 902-5698,info@keystone-jacksonville-electrical-pros.electrical.com,https://www.keystone-jacksonville-electrical-pros.net,Christine Ross,Jacksonville,FL,Florida,Electrical,"2771 Broadway, Jacksonville, FL",93,national_scrape_v1,new
Orlando Electricians,(904) 240-3858,info@orlando-electricians.electricalservices.com,https://www.orlando-electricians.org,Barbara Bennett,Orlando,FL,Florida,Electrical,"9140 North St, Orlando, FL",90,national_scrape_v1,new
Pro Fort Lauderdale Electric,(386) 610-9787,info@pro-fort-lauderdale-electric.electrical.com,https://www.pro-fort-lauderdale-electric.co,Kathleen Martin,Fort Lauderdale,FL,Florida,Electrical,"7613 Cedar Ln, Fort Lauderdale, FL",88,national_scrape_v1,new
Green Jacksonville Electrical & Lighting,(561) 796-9034,info@green-jacksonville-electrical-lighting.electrict.com,https://www.green-jacksonville-electrical-lighting.net,Melissa Rivera,Jacksonville,FL,Florida,Electrical,"1111 Liberty Ave, Jacksonville, FL",86,national_scrape_v1,new
American Miami Electric Co.,(561) 977-5644,info@american-miami-electric-co.electrict.com,https://www.american-miami-electric-co.org,Frank White,Miami,FL,Florida,Electrical,"3849 Oak Ave, Miami, FL",87,national_scrape_v1,new
Direct Miami Electrical Pros,(813) 620-3887,info@direct-miami-electrical-pros.electricalservices.com,https://www.direct-miami-electrical-pros.us,Edward Baker,Miami,FL,Florida,Electrical,"433 College Ave, Miami, FL",74,national_scrape_v1,new
Crown Miami Electrical Systems,(850) 452-5082,info@crown-miami-electrical-systems.electrical.com,https://www.crown-miami-electrical-systems.org,Jessica Reyes,Miami,FL,Florida,Electrical,"2365 Heritage Dr, Miami, FL",58,national_scrape_v1,new
Spark Fort Lauderdale Electrical,(904) 295-1893,info@spark-fort-lauderdale-electrical.powerandlight.com,https://www.spark-fort-lauderdale-electrical.org,Samuel Ross,Fort Lauderdale,FL,Florida,Electrical,"6558 Corporate Dr, Fort Lauderdale, FL",64,national_scrape_v1,new
Elite Fort Lauderdale Electrical Contractors,(727) 825-6361,info@elite-fort-lauderdale-electrical-contrac.electricalservices.com,https://www.elite-fort-lauderdale-electrical-contractors.com,Mark Moore,Fort Lauderdale,FL,Florida,Electrical,"2236 Oak Ave, Fort Lauderdale, FL",54,national_scrape_v1,new
Miami Electrical & Lighting,(321) 952-1991,info@miami-electrical-lighting.electrician.net,https://www.miami-electrical-lighting.us,William Sanchez,Miami,FL,Florida,Electrical,"4911 Main St, Miami, FL",84,national_scrape_v1,new
Mr. Electric of Fort Lauderdale,(786) 318-5277,info@mr-electric-of-fort-lauderdale.powerandlight.com,https://www.mr-electric-of-fort-lauderdale.us,Pamela Turner,Fort Lauderdale,FL,Florida,Electrical,"134 Lincoln Ave, Fort Lauderdale, FL",65,national_scrape_v1,new
